Outcome,Amount,MonthlyCost,FirstCash,CreditScore,LoanProduct,LoanType
O_Accepted,10800.0,200.0,4000.0,982,Existing loan takeover,New credit
O_Accepted,75000.0,559.33,0.0,944,Remaining debt home,New credit
O_Accepted,5000.0,50.0,0.0,819,Unknown,New credit
O_Accepted,15000.0,300.0,0.0,0,Car,Limit raise
O_Accepted,30000.0,471.01,15813.0,880,Unknown,New credit
O_Accepted,10000.0,106.46,10000.0,897,Car,New credit
O_Accepted,20000.0,205.49,20000.0,676,"Other, see explanation",New credit
O_Cancelled,10000.0,106.46,10000.0,0,"Other, see explanation",New credit
O_Accepted,38500.0,385.0,0.0,0,Unknown,Limit raise
O_Cancelled,13500.0,168.59,0.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,406.98,10000.0,982,Home improvement,New credit
O_Cancelled,13000.0,245.8,13000.0,0,Car,New credit
O_Cancelled,45500.0,455.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,44000.0,440.0,2656.0,889,Existing loan takeover,New credit
O_Cancelled,23000.0,230.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,23000.0,253.52,23000.0,0,Existing loan takeover,New credit
O_Cancelled,20000.0,205.49,20000.0,0,Not speficied,New credit
O_Accepted,20000.0,500.0,0.0,1001,Home improvement,New credit
O_Cancelled,13250.0,305.62,12000.0,0,Car,New credit
O_Accepted,25000.0,275.35,911.0,953,Existing loan takeover,New credit
O_Refused,6000.0,100.0,0.0,0,Home improvement,New credit
O_Cancelled,39000.0,397.11,9300.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,262.79,12865.0,951,Existing loan takeover,New credit
O_Accepted,17000.0,234.83,9950.0,926,Car,New credit
O_Cancelled,75000.0,559.33,0.0,0,Remaining debt home,New credit
O_Cancelled,39000.0,397.11,9300.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,97.4,5000.0,0,"Other, see explanation",New credit
O_Accepted,12900.0,243.91,4963.0,1010,Car,New credit
O_Cancelled,15000.0,185.04,11000.0,0,Car,New credit
O_Accepted,7200.0,120.4,35.0,1048,Existing loan takeover,New credit
O_Refused,17600.0,180.83,2980.0,0,"Other, see explanation",New credit
O_Cancelled,50000.0,500.0,0.0,0,Car,Limit raise
O_Cancelled,25000.0,250.0,0.0,0,Car,Limit raise
O_Cancelled,5000.0,150.0,0.0,0,Extra spending limit,New credit
O_Cancelled,40000.0,400.0,0.0,0,Car,New credit
O_Cancelled,5500.0,129.96,5500.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,249.58,10000.0,1013,Extra spending limit,New credit
O_Cancelled,5000.0,97.4,5000.0,0,Home improvement,New credit
O_Accepted,16500.0,200.0,2500.0,0,Home improvement,Limit raise
O_Accepted,15000.0,154.11,15000.0,956,Home improvement,New credit
O_Accepted,15000.0,154.11,15000.0,989,Home improvement,New credit
O_Accepted,26000.0,288.55,26000.0,872,Car,New credit
O_Accepted,15000.0,236.83,15000.0,928,Car,New credit
O_Accepted,59000.0,600.75,0.0,969,Existing loan takeover,New credit
O_Cancelled,5000.0,75.0,0.0,0,Car,New credit
O_Refused,10000.0,249.58,10000.0,0,Home improvement,New credit
O_Cancelled,15000.0,225.0,0.0,0,Existing loan takeover,New credit
O_Accepted,25000.0,254.56,4844.0,806,Home improvement,New credit
O_Cancelled,29700.0,302.41,9544.0,0,Home improvement,New credit
O_Accepted,48000.0,488.75,217.61,964,Remaining debt home,New credit
O_Accepted,12600.0,203.39,6444.0,872,Car,New credit
O_Cancelled,12000.0,240.0,0.0,0,Home improvement,New credit
O_Accepted,23700.0,243.5,10019.0,885,Car,New credit
O_Accepted,17400.0,259.09,13419.05,983,Home improvement,New credit
O_Cancelled,10700.0,202.31,10700.0,0,Home improvement,New credit
O_Accepted,10700.0,113.91,10700.0,924,Home improvement,New credit
O_Cancelled,10500.0,299.72,10500.0,0,Car,New credit
O_Cancelled,8000.0,155.83,8000.0,0,Car,New credit
O_Accepted,5000.0,103.32,5000.0,995,Home improvement,New credit
O_Accepted,15000.0,200.0,5000.0,887,Existing loan takeover,New credit
O_Accepted,40000.0,605.88,3746.0,925,Unknown,New credit
O_Accepted,10000.0,106.46,3171.0,856,Home improvement,New credit
O_Cancelled,12000.0,226.9,4957.12,0,Home improvement,New credit
O_Cancelled,25000.0,499.6,300.0,0,Existing loan takeover,New credit
O_Accepted,42500.0,432.75,21235.68,974,Existing loan takeover,New credit
O_Cancelled,13250.0,397.59,12000.0,0,Car,New credit
O_Accepted,42000.0,496.96,42000.0,929,Home improvement,New credit
O_Cancelled,16000.0,199.11,16000.0,0,Car,New credit
O_Accepted,9800.0,150.0,9800.0,860,Home improvement,New credit
O_Cancelled,10000.0,222.33,10000.0,0,Home improvement,New credit
O_Refused,5000.0,371.4,5000.0,0,Motorcycle,New credit
O_Accepted,50000.0,693.37,50000.0,992,"Other, see explanation",New credit
O_Accepted,5000.0,97.4,1415.0,942,Existing loan takeover,New credit
O_Cancelled,5000.0,199.14,5000.0,0,Home improvement,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,20000.0,238.45,20000.0,0,Home improvement,New credit
O_Cancelled,6000.0,517.27,6000.0,0,Home improvement,New credit
O_Cancelled,75000.0,763.67,75000.0,0,Home improvement,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Existing loan takeover,New credit
O_Accepted,7000.0,165.4,2098.37,946,Extra spending limit,New credit
O_Refused,10000.0,106.46,0.0,0,Existing loan takeover,New credit
O_Accepted,26000.0,264.74,13640.0,928,"Other, see explanation",New credit
O_Cancelled,28000.0,285.1,15640.0,0,"Other, see explanation",New credit
O_Cancelled,10000.0,355.65,7300.0,0,Car,New credit
O_Refused,13000.0,250.0,5000.0,0,Home improvement,New credit
O_Refused,13000.0,245.8,13000.0,0,Home improvement,New credit
O_Refused,20000.0,205.49,20000.0,0,Home improvement,New credit
O_Cancelled,20000.0,325.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,9000.0,101.34,0.0,0,Remaining debt home,New credit
O_Accepted,9000.0,250.1,0.0,869,Remaining debt home,New credit
O_Cancelled,9000.0,250.0,0.0,0,Remaining debt home,New credit
O_Accepted,5000.0,50.0,1500.0,1039,Home improvement,New credit
O_Cancelled,5000.0,56.3,5000.0,0,Home improvement,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,15000.0,900.0,0.0,0,Home improvement,New credit
O_Cancelled,35000.0,356.38,35000.0,0,Home improvement,New credit
O_Cancelled,35000.0,350.0,0.0,0,Home improvement,New credit
O_Cancelled,7800.0,115.12,1800.0,0,Car,New credit
O_Accepted,5000.0,469.02,5000.0,1100,Car,New credit
O_Cancelled,7800.0,115.12,1800.0,0,Car,New credit
O_Cancelled,10000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,25000.0,254.56,0.0,0,Existing loan takeover,New credit
O_Cancelled,30000.0,554.14,4150.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,249.04,8099.0,924,Home improvement,New credit
O_Accepted,67000.0,682.21,18541.0,978,Remaining debt home,New credit
O_Refused,64000.0,1017.31,47200.0,0,Home improvement,New credit
O_Cancelled,5000.0,97.4,563.95,0,Existing loan takeover,New credit
O_Accepted,15000.0,900.0,0.0,873,Home improvement,New credit
O_Accepted,30700.0,312.59,0.0,823,Unknown,New credit
O_Cancelled,28000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Accepted,28000.0,306.08,1950.0,871,Existing loan takeover,New credit
O_Cancelled,7000.0,165.4,7000.0,0,Car,New credit
O_Cancelled,10000.0,150.8,10000.0,0,Car,New credit
O_Cancelled,30000.0,300.0,0.0,0,Home improvement,New credit
O_Accepted,12000.0,127.75,2704.0,827,Unknown,New credit
O_Cancelled,10000.0,189.08,150.0,0,Not speficied,New credit
O_Accepted,26000.0,380.54,781.0,951,Existing loan takeover,New credit
O_Refused,7000.0,299.55,7000.0,0,Car,New credit
O_Refused,8000.0,80.0,8000.0,0,Car,New credit
O_Refused,33000.0,336.01,3500.0,0,Existing loan takeover,New credit
O_Refused,5000.0,100.0,0.0,0,"Other, see explanation",New credit
O_Refused,33000.0,330.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,20000.0,205.49,5046.0,896,Home improvement,New credit
O_Accepted,35000.0,350.0,0.0,849,Home improvement,Limit raise
O_Refused,30000.0,400.0,0.0,0,Home improvement,New credit
O_Accepted,10000.0,189.08,10000.0,835,Home improvement,New credit
O_Accepted,70000.0,730.0,0.0,0,"Other, see explanation",Limit raise
O_Accepted,40000.0,400.0,0.0,0,Car,Limit raise
O_Accepted,10500.0,111.78,8480.0,943,Existing loan takeover,New credit
O_Accepted,15000.0,154.11,15000.0,987,Home improvement,New credit
O_Cancelled,8000.0,200.0,0.0,0,Home improvement,New credit
O_Accepted,10000.0,100.0,0.0,729,Home improvement,New credit
O_Cancelled,15000.0,174.51,15000.0,0,Home improvement,New credit
O_Accepted,50000.0,500.0,0.0,0,Car,Limit raise
O_Accepted,5000.0,56.3,5000.0,953,"Other, see explanation",New credit
O_Accepted,17000.0,340.0,16000.0,984,Home improvement,New credit
O_Accepted,15000.0,154.11,2770.0,761,Unknown,New credit
O_Cancelled,21300.0,218.84,17403.0,0,"Other, see explanation",New credit
O_Cancelled,20000.0,205.49,20000.0,0,Remaining debt home,New credit
O_Cancelled,20000.0,210.0,0.0,0,Remaining debt home,New credit
O_Cancelled,7000.0,150.0,0.0,0,Extra spending limit,New credit
O_Accepted,6000.0,60.0,6000.0,818,Home improvement,New credit
O_Cancelled,20000.0,205.0,0.0,0,Remaining debt home,New credit
O_Accepted,7500.0,300.0,0.0,645,Home improvement,New credit
O_Cancelled,15000.0,347.44,15000.0,0,Car,New credit
O_Cancelled,6100.0,98.65,0.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,242.76,15000.0,950,Home improvement,New credit
O_Accepted,15000.0,175.0,1700.0,668,Home improvement,New credit
O_Cancelled,20000.0,371.17,1500.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,171.76,4732.62,0,Home improvement,New credit
O_Accepted,10000.0,100.0,0.0,654,Car,New credit
O_Cancelled,30000.0,300.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,30000.0,305.47,30000.0,0,"Other, see explanation",New credit
O_Accepted,16800.0,200.0,0.0,812,Home improvement,New credit
O_Cancelled,10000.0,106.46,600.0,0,Existing loan takeover,New credit
O_Cancelled,9000.0,101.34,9000.0,0,Home improvement,New credit
O_Cancelled,9000.0,90.0,0.0,0,Home improvement,New credit
O_Cancelled,10000.0,355.65,7300.0,0,Car,New credit
O_Accepted,15000.0,199.14,15000.0,982,Home improvement,New credit
O_Refused,44000.0,448.02,44000.0,0,"Other, see explanation",New credit
O_Refused,36000.0,366.56,36000.0,0,"Other, see explanation",New credit
O_Refused,20000.0,205.49,20000.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,355.65,7286.0,920,Car,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Home improvement,New credit
O_Cancelled,48500.0,599.2,7500.0,0,Existing loan takeover,New credit
O_Cancelled,20000.0,200.0,0.0,0,Car,New credit
O_Accepted,10000.0,200.0,1000.0,0,Extra spending limit,Limit raise
O_Refused,18200.0,182.0,0.0,0,Home improvement,Limit raise
O_Cancelled,35000.0,350.0,0.0,0,Home improvement,Limit raise
O_Accepted,9000.0,212.66,197.15,662,Existing loan takeover,New credit
O_Cancelled,10000.0,1134.76,10000.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,1452.86,10000.0,964,"Other, see explanation",New credit
O_Cancelled,10000.0,1273.93,10000.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,100.0,4000.0,712,Home improvement,Limit raise
O_Cancelled,38000.0,1068.39,38000.0,0,Home improvement,New credit
O_Cancelled,34500.0,700.0,0.0,0,Home improvement,New credit
O_Cancelled,6000.0,150.09,6000.0,0,Car,New credit
O_Cancelled,10000.0,150.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,30000.0,599.52,30000.0,0,Home improvement,New credit
O_Cancelled,5000.0,97.4,5000.0,0,Car,New credit
O_Accepted,5000.0,97.4,5000.0,743,Car,New credit
O_Accepted,18500.0,190.07,3642.0,837,Unknown,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,30000.0,305.47,30000.0,0,"Other, see explanation",New credit
O_Cancelled,5900.0,75.0,0.0,0,Car,New credit
O_Accepted,25000.0,250.0,0.0,0,Car,Limit raise
O_Cancelled,15000.0,199.14,15000.0,0,Home improvement,New credit
O_Accepted,25000.0,250.0,0.0,0,Home improvement,Limit raise
O_Cancelled,11000.0,207.99,4000.0,0,Motorcycle,New credit
O_Accepted,20000.0,371.17,20000.0,878,"Other, see explanation",New credit
O_Accepted,15000.0,250.0,3000.0,0,Car,Limit raise
O_Cancelled,64000.0,651.66,64000.0,0,Not speficied,New credit
O_Cancelled,7500.0,199.5,7500.0,0,Home improvement,New credit
O_Accepted,5000.0,152.82,5000.0,905,Home improvement,New credit
O_Accepted,27000.0,399.65,22044.0,912,Car,New credit
O_Accepted,10000.0,197.83,10000.0,937,Car,New credit
O_Cancelled,50000.0,500.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,60000.0,1503.31,52350.0,887,Home improvement,New credit
O_Cancelled,17000.0,174.66,6500.0,0,Existing loan takeover,New credit
O_Accepted,10500.0,111.78,1079.42,969,Existing loan takeover,New credit
O_Accepted,15000.0,306.11,15000.0,1033,Car,New credit
O_Cancelled,5000.0,69.89,5000.0,0,"Other, see explanation",New credit
O_Cancelled,16500.0,169.53,409.0,0,Existing loan takeover,New credit
O_Cancelled,11000.0,177.56,0.0,0,Car,New credit
O_Accepted,21000.0,215.76,5090.0,843,Existing loan takeover,New credit
O_Accepted,17500.0,397.59,9933.0,1025,Home improvement,New credit
O_Accepted,20000.0,345.59,20000.0,1030,Home improvement,New credit
O_Cancelled,30000.0,411.74,30000.0,0,Caravan / Camper,New credit
O_Accepted,30000.0,600.0,0.0,869,Caravan / Camper,New credit
O_Refused,25000.0,375.0,0.0,0,Caravan / Camper,New credit
O_Cancelled,25000.0,500.0,0.0,0,Car,Limit raise
O_Cancelled,30000.0,599.52,30000.0,0,Car,New credit
O_Cancelled,30000.0,600.0,0.0,0,Car,New credit
O_Accepted,42000.0,420.0,0.0,828,Unknown,Limit raise
O_Cancelled,17000.0,446.68,17000.0,0,Home improvement,New credit
O_Cancelled,30000.0,599.52,30000.0,0,Car,New credit
O_Cancelled,30000.0,600.0,0.0,0,Car,New credit
O_Accepted,6000.0,183.39,6000.0,1099,Car,New credit
O_Cancelled,25000.0,250.0,0.0,0,Car,New credit
O_Refused,5000.0,100.0,5000.0,0,Car,New credit
O_Cancelled,6000.0,183.39,6000.0,0,Car,New credit
O_Accepted,7000.0,213.95,7000.0,983,Car,New credit
O_Accepted,10000.0,106.46,7893.0,728,Existing loan takeover,New credit
O_Cancelled,5000.0,252.12,5000.0,0,Car,New credit
O_Refused,75000.0,1385.35,75000.0,0,"Other, see explanation",New credit
O_Accepted,22000.0,347.35,8259.0,868,Car,New credit
O_Refused,5600.0,109.08,4633.31,0,Home improvement,New credit
O_Refused,5000.0,222.31,5000.0,0,Car,New credit
O_Cancelled,20000.0,205.49,20000.0,0,Home improvement,New credit
O_Cancelled,25000.0,254.56,25000.0,0,Home improvement,New credit
O_Accepted,10000.0,292.56,10000.0,754,Existing loan takeover,New credit
O_Refused,8500.0,150.87,8500.0,0,Home improvement,New credit
O_Accepted,16100.0,300.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,20000.0,250.0,0.0,0,Extra spending limit,Limit raise
O_Cancelled,25000.0,275.35,25000.0,0,Caravan / Camper,New credit
O_Accepted,25000.0,500.0,10000.0,1009,Not speficied,New credit
O_Accepted,5000.0,100.0,0.0,1036,Existing loan takeover,New credit
O_Accepted,21400.0,280.0,2230.0,896,Not speficied,New credit
O_Accepted,10000.0,439.07,0.0,978,Remaining debt home,New credit
O_Accepted,10000.0,100.0,0.0,0,Unknown,Limit raise
O_Cancelled,15000.0,278.38,15000.0,0,Car,New credit
O_Cancelled,5300.0,53.0,0.0,0,Car,New credit
O_Cancelled,20000.0,205.49,4000.0,0,Existing loan takeover,New credit
O_Accepted,5000.0,75.0,4142.0,698,Car,New credit
O_Cancelled,75000.0,796.18,75000.0,0,"Other, see explanation",New credit
O_Refused,5000.0,206.27,5000.0,0,Not speficied,New credit
O_Cancelled,22000.0,226.03,22000.0,0,Home improvement,New credit
O_Cancelled,15000.0,259.19,15000.0,0,Car,New credit
O_Cancelled,22000.0,220.0,22000.0,0,Home improvement,New credit
O_Refused,5000.0,97.4,5000.0,0,Home improvement,New credit
O_Accepted,15000.0,154.11,7580.0,836,Existing loan takeover,New credit
O_Cancelled,25000.0,254.56,25000.0,0,Home improvement,New credit
O_Accepted,12000.0,120.0,0.0,848,Home improvement,Limit raise
O_Cancelled,5000.0,118.15,5000.0,0,Car,New credit
O_Refused,5000.0,222.31,5000.0,0,Extra spending limit,New credit
O_Accepted,21000.0,250.37,21000.0,999,Car,New credit
O_Refused,14400.0,153.3,4400.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,296.2,15000.0,0,Boat,New credit
O_Cancelled,15000.0,300.0,0.0,0,Boat,New credit
O_Cancelled,18000.0,184.94,18000.0,0,Car,New credit
O_Cancelled,40000.0,424.63,26766.92,0,Home improvement,New credit
O_Cancelled,8000.0,196.26,8000.0,0,"Other, see explanation",New credit
O_Accepted,25000.0,499.6,20760.0,864,Car,New credit
O_Cancelled,25000.0,300.0,0.0,0,Unknown,Limit raise
O_Cancelled,22000.0,408.29,1900.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,195.38,1474.23,806,Existing loan takeover,New credit
O_Accepted,22250.0,168.1,0.0,947,Remaining debt home,New credit
O_Cancelled,5000.0,56.3,5000.0,0,"Other, see explanation",New credit
O_Accepted,11500.0,275.66,11500.0,888,Car,New credit
O_Accepted,39000.0,397.11,27772.0,923,Home improvement,New credit
O_Refused,31000.0,231.19,31000.0,0,Remaining debt home,New credit
O_Accepted,12000.0,200.0,0.0,0,Home improvement,Limit raise
O_Cancelled,48600.0,486.0,0.0,0,Home improvement,New credit
O_Accepted,48600.0,486.0,0.0,0,Home improvement,Limit raise
O_Accepted,21000.0,477.11,314.0,802,Existing loan takeover,New credit
O_Refused,18400.0,297.78,1500.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,50.0,0.0,0,Car,New credit
O_Cancelled,16000.0,252.62,16000.0,0,Home improvement,New credit
O_Cancelled,11000.0,350.0,0.0,0,Car,New credit
O_Accepted,11000.0,348.05,11000.0,872,Car,New credit
O_Accepted,5000.0,98.8,3865.24,1001,Car,New credit
O_Cancelled,5000.0,97.4,5000.0,0,"Other, see explanation",New credit
O_Refused,25000.0,254.56,25000.0,0,Car,New credit
O_Cancelled,10000.0,147.62,10000.0,0,"Other, see explanation",New credit
O_Refused,10000.0,106.46,10000.0,0,Home improvement,New credit
O_Accepted,30000.0,600.0,7500.0,0,Car,Limit raise
O_Refused,5000.0,106.61,5000.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,355.65,10000.0,981,Unknown,New credit
O_Refused,10000.0,106.46,10000.0,0,Home improvement,New credit
O_Cancelled,5000.0,241.28,5000.0,0,Home improvement,New credit
O_Cancelled,5000.0,199.14,5000.0,0,Unknown,New credit
O_Cancelled,5000.0,199.14,5000.0,0,Unknown,New credit
O_Accepted,50000.0,500.0,0.0,0,Home improvement,Limit raise
O_Accepted,15000.0,154.11,5052.36,809,Existing loan takeover,New credit
O_Cancelled,15000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,12000.0,300.0,0.0,0,Home improvement,New credit
O_Cancelled,12000.0,293.44,12000.0,0,Home improvement,New credit
O_Cancelled,75000.0,1385.35,75000.0,0,"Other, see explanation",New credit
O_Cancelled,17000.0,315.49,17000.0,0,Remaining debt home,New credit
O_Cancelled,25000.0,254.56,10000.0,0,"Other, see explanation",New credit
O_Accepted,17000.0,174.66,17000.0,937,Remaining debt home,New credit
O_Cancelled,20000.0,205.49,20000.0,0,Home improvement,New credit
O_Accepted,15000.0,249.04,15000.0,953,Car,New credit
O_Cancelled,10000.0,249.58,10000.0,0,Car,New credit
O_Accepted,15000.0,236.83,15000.0,834,Car,New credit
O_Cancelled,7500.0,100.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,50.0,0.0,0,Home improvement,New credit
O_Accepted,22000.0,408.29,22000.0,960,Car,New credit
O_Accepted,15000.0,300.0,2500.0,0,Existing loan takeover,Limit raise
O_Cancelled,10000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,25000.0,461.78,6411.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,100.0,5000.0,0,Car,Limit raise
O_Cancelled,15000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Accepted,42500.0,583.3,832.0,930,Existing loan takeover,New credit
O_Cancelled,50000.0,500.0,0.0,0,Home improvement,Limit raise
O_Accepted,19000.0,247.48,19000.0,916,Boat,New credit
O_Refused,9000.0,101.34,9000.0,0,"Other, see explanation",New credit
O_Accepted,7500.0,75.0,5000.0,966,Not speficied,New credit
O_Cancelled,5000.0,97.4,5000.0,0,Car,New credit
O_Accepted,33500.0,341.11,1767.57,1043,Home improvement,New credit
O_Accepted,17000.0,250.32,1548.0,958,Existing loan takeover,New credit
O_Cancelled,25000.0,254.56,25000.0,0,Home improvement,New credit
O_Accepted,40000.0,424.63,1290.0,924,Existing loan takeover,New credit
O_Cancelled,20000.0,315.77,2000.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,189.08,10000.0,0,Car,New credit
O_Cancelled,10000.0,230.66,10000.0,0,Car,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Car,New credit
O_Accepted,25000.0,250.0,0.0,878,Car,New credit
O_Cancelled,8500.0,85.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,18500.0,190.07,18500.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,56.3,5000.0,0,Home improvement,New credit
O_Accepted,5000.0,50.0,5000.0,818,Home improvement,New credit
O_Cancelled,5000.0,50.0,0.0,0,Car,New credit
O_Accepted,26000.0,260.0,0.0,0,Car,Limit raise
O_Accepted,25300.0,253.0,0.0,0,Car,Limit raise
O_Cancelled,9000.0,175.31,0.0,0,Existing loan takeover,New credit
O_Cancelled,45000.0,831.21,45000.0,0,Home improvement,New credit
O_Accepted,13000.0,245.8,13000.0,883,Car,New credit
O_Cancelled,53000.0,539.66,4000.0,0,Home improvement,New credit
O_Cancelled,53000.0,530.0,0.0,0,Home improvement,New credit
O_Refused,28500.0,300.4,14934.0,0,Car,New credit
O_Refused,28500.0,300.0,0.0,0,Car,New credit
O_Accepted,20000.0,250.0,0.0,1020,Existing loan takeover,New credit
O_Cancelled,10000.0,189.08,10000.0,0,Home improvement,New credit
O_Accepted,20000.0,205.49,20000.0,802,Home improvement,New credit
O_Accepted,18000.0,361.28,18000.0,870,Car,New credit
O_Accepted,18000.0,184.94,8802.0,923,"Other, see explanation",New credit
O_Cancelled,5000.0,222.31,5000.0,0,"Other, see explanation",New credit
O_Cancelled,14000.0,140.0,0.0,0,Car,New credit
O_Accepted,15000.0,154.11,0.0,988,"Other, see explanation",New credit
O_Accepted,15000.0,296.2,15000.0,1045,Car,New credit
O_Accepted,15000.0,249.04,15000.0,1037,Car,New credit
O_Cancelled,65000.0,650.0,0.0,0,Home improvement,New credit
O_Cancelled,61000.0,621.12,61000.0,0,Not speficied,New credit
O_Accepted,23000.0,230.0,0.0,0,Home improvement,Limit raise
O_Accepted,25000.0,499.6,25000.0,996,Home improvement,New credit
O_Accepted,10000.0,150.8,10000.0,987,Unknown,New credit
O_Cancelled,10000.0,300.07,10000.0,0,Car,New credit
O_Cancelled,15000.0,710.36,15000.0,0,"Other, see explanation",New credit
O_Accepted,40000.0,400.0,10000.0,0,"Other, see explanation",Limit raise
O_Cancelled,5000.0,222.31,5000.0,0,Existing loan takeover,New credit
O_Cancelled,45000.0,458.2,45000.0,0,Remaining debt home,New credit
O_Cancelled,45000.0,400.96,45000.0,0,Remaining debt home,New credit
O_Refused,12500.0,200.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,45000.0,335.6,45000.0,0,Remaining debt home,New credit
O_Refused,12500.0,125.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Home improvement,New credit
O_Cancelled,20000.0,273.49,20000.0,0,Home improvement,New credit
O_Cancelled,15000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,296.2,11500.0,0,Existing loan takeover,New credit
O_Accepted,5500.0,76.88,1886.4,769,Existing loan takeover,New credit
O_Cancelled,9000.0,101.34,5800.0,0,Car,New credit
O_Cancelled,15000.0,150.0,0.0,0,Extra spending limit,New credit
O_Cancelled,15000.0,296.2,15000.0,0,Car,New credit
O_Cancelled,15000.0,150.0,0.0,0,Car,New credit
O_Cancelled,10000.0,136.35,10000.0,0,Car,New credit
O_Accepted,50000.0,500.0,0.0,0,Car,Limit raise
O_Refused,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,10000.0,100.0,0.0,0,Car,New credit
O_Cancelled,6000.0,266.77,6000.0,0,Car,New credit
O_Accepted,8000.0,176.25,3047.0,825,Home improvement,New credit
O_Cancelled,10000.0,272.29,10000.0,0,Car,New credit
O_Cancelled,15000.0,278.38,15000.0,0,Car,New credit
O_Accepted,5000.0,98.8,5000.0,1030,Home improvement,New credit
O_Accepted,17500.0,179.8,4931.0,710,Not speficied,New credit
O_Cancelled,20000.0,205.49,20000.0,0,Car,New credit
O_Cancelled,55000.0,560.02,55000.0,0,Home improvement,New credit
O_Cancelled,55000.0,560.0,0.0,0,Home improvement,New credit
O_Accepted,34000.0,628.02,1557.0,925,Existing loan takeover,New credit
O_Cancelled,17500.0,324.77,8000.0,0,"Other, see explanation",New credit
O_Accepted,25000.0,254.56,25000.0,828,Unknown,New credit
O_Accepted,17500.0,175.0,0.0,0,Car,Limit raise
O_Accepted,7000.0,199.0,7000.0,742,Home improvement,New credit
O_Cancelled,15000.0,444.96,15000.0,0,Car,New credit
O_Cancelled,5000.0,252.12,5000.0,0,Car,New credit
O_Refused,10000.0,106.46,10000.0,0,Car,New credit
O_Accepted,6000.0,247.52,6000.0,854,Car,New credit
O_Cancelled,11000.0,162.38,11000.0,0,Not speficied,New credit
O_Accepted,10000.0,100.0,0.0,0,Car,Limit raise
O_Accepted,15000.0,350.0,0.0,800,Existing loan takeover,New credit
O_Accepted,30000.0,300.0,25000.0,962,Home improvement,New credit
O_Accepted,5000.0,56.3,222.0,914,Unknown,New credit
O_Accepted,50000.0,509.11,50000.0,1000,"Other, see explanation",New credit
O_Cancelled,6500.0,109.95,6500.0,0,Car,New credit
O_Cancelled,18000.0,300.0,0.0,0,"Other, see explanation",New credit
O_Refused,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,10000.0,249.58,6424.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,220.0,220.0,0,Home improvement,New credit
O_Accepted,75000.0,750.0,75000.0,925,"Other, see explanation",New credit
O_Accepted,36000.0,515.41,25656.16,808,Unknown,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,9000.0,100.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,20000.0,246.71,20000.0,0,Home improvement,New credit
O_Cancelled,6500.0,65.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,278.38,15000.0,0,Car,New credit
O_Refused,30000.0,305.47,315.92,0,Existing loan takeover,New credit
O_Accepted,10000.0,197.83,10000.0,1004,Home improvement,New credit
